Text,Date,Favorites,Retweets,Tweet ID
									     """@eruditetina @realDonaldTrump Your parents must have been wonderful people. Thanks for sharing."" They were--thanks.",2014-03-27 17:28:02,16,4,449296815436095488
									     """@HorneUltimatum @realDonaldTrump: is this #nyma ?! pic.twitter.com/XCZfZ5i9pQ""  Yes.",2014-03-27 17:24:45,69,16,449295986410942464
									     """@AlexandraCMauro @realDonaldTrump any books you suggest for young entrepreneurs?"" Midas Touch is excellent & written for entrepreneurs.",2014-03-27 17:05:11,51,33,449291064210628608
									     """@jamesholt52 @realDonaldTrump we need someone to lead the party strong person behind the man, that is your strength"" Thank you.",2014-03-27 16:40:55,24,12,449284954665807872
									     """@SamJabbo Trump you inspire me to be successful everyday.""  Great--good luck!",2014-03-27 16:36:56,29,15,449283953074405377
									     "#TBT For all who have been asking, my mother was a great beauty and a wonderful person. Here we are with my father-pic.twitter.com/dHKqyoL86W",2014-03-27 16:34:59,374,119,449283463162499072
									     """Edddie24   Mr. Trump is a real American patriot.  You have my vote if you ever ran. ""  Thank you.",2014-03-27 16:04:32,67,19,449275799628414976
									     """seaopdet1  You've given me courage & inspired me to take risks and buy property. We now own 3 rentals & a nice home! Beyond dreams""  Great!",2014-03-27 16:00:48,36,7,449274859093508096
									     """@Jipwabba hey man, today is my birthday & I was wondering if I could get a happy birthday from you, I'm a big fan of your work"" Happy bday!",2014-03-27 15:51:06,29,7,449272421011689473
									     """@kdharris59 I want someone who is liked by half and considered a SOB by the other half - I bet Mr Trump fits that""   Interesting.",2014-03-27 15:40:38,40,16,449269784941953024
									     .@genesimmons is terrific--congr"""""""L""""""""@snudge11 @ScotlandGolf1 I played it yesterday and I have to say it was the best golf course I've ever played."" Thank you--so true!",2014-03-27 09:19:56,15,"""I"""If you're going through hell, keep going."" -- Winston Church"""Success is not final, failure is not fatal: it is the courage to continue that counts."" -- Winston Churchill",2014-03-26 16:""""By Obama mentioning Manhattan yesterday in his response, he has singlehandedly made it target #1. How totally stupid is this guy?",2014-03-26 08:42:13,535,474,448802098793414656
									     """@wesbart53: Watched his speech yesterday...pathetic. Carter-esque, weak. His delivery is so cautious not to offend, absolutely zero""  True!",2014-03-26 08:30:40,83,39,448799191805206528
									     This is the time for the United States to be strengthening all important military components - not rolling over and dealing from weakness!,2014-03-26 05:11:39,259,165,448749108187385856
									     "Not good or smart for Obama to be calling Russia a ""regional"" power or to mention the concept of a nuclear weapon going off in NYC.",2014-03-26 04:52:25,282,242,448744266811322368
									     "President Obama looks absolutely exhausted in the Netherlands. He is not a natural leader, was never ment to lead - it is tough work for him",2014-03-26 04:46:47,383,299,448742848960397313
									     """He that is good for making excuses is seldom good for anything else."" --
									     Benjamin Franklin",2014-03-25 16:46:53,462,570,448561680939622400
									     "Robert Slater, who just passed away, was a terrific writer who wrote a very fair book about me. He will be missed.http://bit.ly/1jDBTPO ",2014-03-25 15:18:23,52,28,448539410712502273
									     "Getting to the point is appreciated by everyone. Here's some advice for public speaking: ""Be sincere; be brief; be seated.""  F.D. Roosevelt",2014-03-25 12:18:22,254,309,448494108521558016
									     """@Marky4792: @realDonaldTrump will you please run for the president United States we really need a swift kick in the ass.",2014-03-25 08:48:49,103,44,448441373415735296
									     """@ritholtz: My understanding is Tim Cook lies awake most nights worrying about what you think about their latest iPhone.""  True!",2014-03-25 08:44:46,32,20,448440352291450880
									     """You miss 100% of the shots you don't take.""  -- Wayne Gretzky",2014-03-24 15:32:27,619,812,448180563799977984
									     I had a great time answering your questions in the latest #AskTheDonald. Watch and see if your question made it in- https://www.facebook.com/photo.php?v=10153956428635725 …,2014-03-24 12:31:49,39,37,448135102498091008
									     """@TpGraf82 @realDonaldTrump you tweet a lot of great and motiv""""OI"TWI"G""""""""""Failure is simply the opportunity to begin again, this time more intelligently."" -- Henry Ford",2014-03-20 17:01:56,598,838,446753531694182400
									     """Things turn out best for the people who make the best of the way things turn out.""  --  John Wooden",2014-03-20 12:23:52,352,502,446683553020268544
									     "We are excited to announce Trump Estates at Akoya by DAMAC, luxury villas situated byTrump Int’l Golf Links Dubai http://bit.ly/1fDmbAj ",2014-03-20 09:55:45,34,29,446646279037542400
									     """@CheezitsCat: .@realDonaldTrump what is ur favorite plane?""  Boeing 757 and Citation X.",2014-03-20 02:06:26,58,36,446528168619692032
									     Looks like plane may have been found in the Indian Ocean off the coast of Australia.,2014-03-20 01:57:39,112,183,446525959358132224
									     Lithium ion batteries should  not be allowed to be used in aircraft. I won't fly on the Boeing 787 Dreamliner - it uses those batteries.,2014-03-20 01:54:22,112,123,446525134388879360
									     "Plane was carrying those terrible lithium ion batteries, which are highly combustible, as cargo. Fire could have started in cockpit.",2014-03-20 01:48:23,90,114,446523629204156416
									     """@Chris_LaPenta: @realDonaldTrump That's why we need you in 2016.""",2014-03-19 22:03:33,41,12,446467047116242945
									     """@BrownsMakeMeUgh: It's very important that he fills out his March Madness bracket on SportsCenter while Putin takes over eastern Europe""",2014-03-19 22:02:43,163,159,446466835593322496
									     """@NoMoMartychenko: I love @realDonaldTrump!"" Great!",2014-03-19 22:01:03,27,6,446466416016117761
									     """@emilyfashion16: @realDonaldTrump Then you should run for president! I know you could turn this country around.""  I definitely could (fast)",2014-03-19 21:59:39,68,27,446466065468784640
									     """@B2Tac: @realDonaldTrump they also kill thousands of birds here in CA."" @AlexSalmond",2014-03-19 21:52:57,16,7,446464380512002048
									     """@johnyc46: @realDonaldTrump @AlexSalmond Windmills in western NY State are a complete eyesore. Beautiful views ruined by propellers.""",2014-03-19 21:49:58,1"I"""H@R"B"""Entrepreneurs who develop thei""""""""""@alex_lestari: ""The best investment I made, is the one I did"""""@70sBaseball A great sports fan & business man! DT & his son Is this what we really want in Aberdeen? Wind turbines are destructive to tourism etc. @AlexSalmond @AberdeenCCpic.twitter.com/y"""""""@SDM_TTG: @realDonaldTrump for president 2016!!!! Economic ge"""@TroyMeaz: @realDonaldTrump You need to become president before world war 3 starts!""  Do not kid yourself, World War III could happen.",2014-03-17 22:09:42,90,54,445743817413906432
									     "Wow, Putin is really taking advantage of President Obama. It is important that Obama responds with strength and determination-be smart-cool!",2014-03-17 22:06:46,222,170,445743081695232000
									     """@Youngdf50:  @PeaceIsWeakness you are the only candidate that would make me vote republican. Today's world needs a real leader."" Thank you!",2014-03-17 21:39:37,66,16,445736249740251136
									     """@WondHerful: @realDonaldTrump @IvankaTrump @DonaldJTrumpJr The only reality show worth my time is #CelebrityApprentice. Thanks",2014-03-17 21:21:51,55,26,445731776334675969
									     Some people dream of great accomplishments while others stay awake and do them!,2014-03-17 20:24:56,621,849,445717455051452416
									     """@PeaceIsWeakness: Trump 2016 is the only way to stop the decline of the West. Only one man in America could deal with Putin #Trump2016",2014-03-17 20:21:56,96,78,445716698952658944
									     """@Joey_Columbo: @realDonaldTrump please run for president. America needs you""",2014-03-17 20:18:30,104,33,445715832887590912
									     """@rpoole1954: @realDonaldTrump Hopefully your breakfast is with your 2016 pres exploratory committee #2016 Hopeful""",2014-03-17 20:11:34,31,10,445714090162655233
									     """@janieRNER: @realDonaldTrump only deal should be Presidential Deal....hurry.  We need help fast!",2014-03-17 20:04:34,36,12,445712326382329856
									     "5 year old Trey has terminal cancer. I'm helping him go to Disney, won't you? http://bit.ly/1jW8i5e ",2014-03-17 17:23:21,168,112,445671755487936512
									     "There are many editorial writers that are good, some great, & some bad. But the least talented of all is frumpy Gail Collins of NYTimes.",2014-03-17 17:03:06,86,39,445666661451169792
									     """@Pepper4366 Thought your show would never return. What is start date. #CelebrityApprentice""  Start shooting next week!",2014-03-17 16:41:52,52,18,4456613161J""I""""".@garyplayer  As a true champion you must have enjoyed how difficult but fair The Blue Monster played last weekend. Gary Player Villa loved!,2014-03-15 05:12:11,43,22,444762975543767041
									     "While I won't be running for Governor of New York State, a race I would have won, I have much bigger plans in mind- stay tuned, will happen!",2014-03-14 17:41:22,616,680,444589124776124416
									     """@tx_shaun: @realDonaldTrump don't run for governor go for the White House!!! #TrumpIn2016""",2014-03-14 17:28:53,85,28,444585985134047232
									     The top leadership of the New York State Republican Party is totally dysfunctional - they haven't won a major election in many years.,2014-03-14 17:27:33,83,51,444585648482451456
									     "I have clearly stated that if the New York State Republican Party is able to unify, I would run for Governor and win. They can't unify -SAD!",2014-03-14 17:20:33,131,104,444583888137252864
									     """We are what we repeatedly do. Excellence, then, is not an act, but a habit.""  -- Aristotle",2014-03-14 13:41:20,381,573,444528720838414336
									     """@IDollyLenz BEST on Mkt! We've rented these amazing homes forever! Sales too. 2 highest apt rentals '13"" http://trdny.com/1cscX9X "" Thx Dolly",2014-03-14 12:59:50,18,7,444518274790064129
									     """One who fears failure limits his activities. Failure is only the opportunity to more intelligently begin again.""
									      -- Henry Ford",2014-03-14 12:51:41,428,677,444516226652729344
									      """@sdillam: @realDonaldTrump shuts down NBC’s @MLauer: ‘Putin has eaten Obama’s lunch’ http://www.bizpacreview.com/2014/03/14/donald-trump-shuts-down-nbcs-matt-lauer-putin-has-eaten-obamas-lunch-106236 … He's a sp""@A""""""""""""TC"Wow, the two highest apartment rentals in all of 2013 were at Trump Park Avenue—each one = $100,000 per month http://bit.ly/1kMZe5R ",2014-03-12 17:39:14,81,100,443863813335838721
									      """Always bear in mind that your own resolution to succeed is more important than any other.""
									       -- Abraham Lincoln",2014-03-12 """By failing to prepare, you are preparing to fail.""
									        -- Benjamin Franklin",2014-03-12 15:19:54,479,653,443828748555927552
										I love taking lawsuits all the way when I’m right. @AGSchneiderman  is finding that out the hard way!,2014-03-12 12:11:50,161,97,443781419618545664
										"With the complete Ft. Lauderdale victory, I will now sue for millions of $’s in attorney fees for which plaintiffs are liable.",2014-03-12 12:10:55,138,73,443781191708475392
										JUST IN:  A jury awarded a complete and total victory in buyer’s remorse lawsuit against me in Ft. Lauderdale.,2014-03-12 12:10:17,75,54,443781029506326528
										"""@NellyBelle25: @realDonaldTrump Mr. Trump, just returned from Chicago & staying at your hotel. Amazing experience. Your people are the BEST",2014-03-12 08:48:30,29,9,443730251697631232
										"""@NickLangworthy: #BlueForBen @realDonaldTrump @ERIECOUNTYGOP pic.twitter.com/Jnc696s5fa""  BEN, GET WELL SOON - YOU HAVE MANY FRIENDS!",2014-03-12 00:40:51,160,109,443607530322006016
